is_consolation,is_matchup_recap_available,is_playoffs,is_tied,matchup_recap_title,matchup_recap_url,status,week,week_end,week_start,winner_team_key,team_a_grade,team_a_team_key,team_a_points,team_a_projected_points,team_b_grade,team_b_team_key,team_b_points,team_b_projected_points,game_id,league_id
0,1,0,0,"Chubby Woods defy projections, earn win against Push Ups in PrisonPA, 120.62-115.38",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=4&mid1=1&mid2=8,postevent,4,2019-09-30,2019-09-24,390.l.215172.t.1,A-,390.l.215172.t.1,120.62000274658203,106.47000122070312,B,390.l.215172.t.8,115.37999725341797,112.98999786376953,390,215172
0,1,0,0,"Deckers Barn animals defy predictions, defeat Sherlock MaHomes in 136.9-87.0 rout",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=4&mid1=2&mid2=7,postevent,4,2019-09-30,2019-09-24,390.l.215172.t.2,A+,390.l.215172.t.2,136.89999389648438,119.44999694824219,C,390.l.215172.t.7,87.0,93.97000122070312,390,215172
0,1,0,0,Offensively challenged Sign it Melvin come back to defeat PB’s Dumpster 🔥 in 68.1-66.7 battle,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=4&mid1=3&mid2=5,postevent,4,2019-09-30,2019-09-24,390.l.215172.t.5,F,390.l.215172.t.3,66.69999694824219,115.63999938964844,D,390.l.215172.t.5,68.0999984741211,112.5,390,215172
0,1,0,0,Runningback U (JS) overtake Ingram we trust for 1st place in 114.78-80.02 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=4&mid1=4&mid2=10,postevent,4,2019-09-30,2019-09-24,390.l.215172.t.4,B,390.l.215172.t.4,114.77999877929688,112.83999633789062,D,390.l.215172.t.10,80.0199966430664,119.91999816894531,390,215172
0,1,0,0,Jameis’ Crab ShackGF succumb to The Gurley Men rb in 117.28-91.74 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=4&mid1=6&mid2=9,postevent,4,2019-09-30,2019-09-24,390.l.215172.t.9,C,390.l.215172.t.6,91.73999786376953,114.38999938964844,B,390.l.215172.t.9,117.27999877929688,116.08999633789062,390,215172
0,1,0,0,"Offensively challenged Chubby Woods beat Deckers Barn animals, 93.04-70.84",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=5&mid1=1&mid2=2,postevent,5,2019-10-07,2019-10-01,390.l.215172.t.1,C-,390.l.215172.t.1,93.04000091552734,103.91999816894531,D,390.l.215172.t.2,70.83999633789062,98.06999969482422,390,215172
0,1,0,0,PB’s Dumpster 🔥 defeat Ingram we trust in 169.84-100.76 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=5&mid1=3&mid2=10,postevent,5,2019-10-07,2019-10-01,390.l.215172.t.3,A+,390.l.215172.t.3,169.83999633789062,116.44999694824219,C,390.l.215172.t.10,100.76000213623047,113.95999908447266,390,215172
0,1,0,0,Runningback U (JS) defeat Push Ups in PrisonPA for third straight win in 161.14-99.22 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=5&mid1=4&mid2=8,postevent,5,2019-10-07,2019-10-01,390.l.215172.t.4,A+,390.l.215172.t.4,161.13999938964844,120.19999694824219,C+,390.l.215172.t.8,99.22000122070312,108.52999877929688,390,215172
0,1,0,0,"Sign it Melvin smirk at predictions, knock off The Gurley Men rb in 164.34-159.90 battle",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=5&mid1=5&mid2=9,postevent,5,2019-10-07,2019-10-01,390.l.215172.t.5,A+,390.l.215172.t.5,164.33999633789062,112.66999816894531,A+,390.l.215172.t.9,159.89999389648438,115.2699966430664,390,215172
0,1,0,0,"Jameis’ Crab ShackGF hand Sherlock MaHomes third straight loss, 108.42-88.84",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=5&mid1=6&mid2=7,postevent,5,2019-10-07,2019-10-01,390.l.215172.t.6,B-,390.l.215172.t.6,108.41999816894531,114.55999755859375,C,390.l.215172.t.7,88.83999633789062,99.13999938964844,390,215172
0,1,0,0,"Jameis’ Crab ShackGF fall short of projections, find way to knock off Chubby Woods, 107.80-101.22",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=6&mid1=1&mid2=6,postevent,6,2019-10-14,2019-10-08,390.l.215172.t.6,B,390.l.215172.t.1,101.22000122070312,108.30999755859375,C+,390.l.215172.t.6,107.9000015258789,123.23999786376953,390,215172
0,1,0,0,"Runningback U (JS) fall short of expectations, lose to Deckers Barn animals, 112.40-102.54",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=6&mid1=2&mid2=4,postevent,6,2019-10-14,2019-10-08,390.l.215172.t.2,B-,390.l.215172.t.2,112.4000015258789,110.30000305175781,C,390.l.215172.t.4,102.54000091552734,116.02999877929688,390,215172
0,1,0,0,Chubbin Around come back to hand Sherlock MaHomes third consecutive loss in 112.38-111.14 battle,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=10&mid1=1&mid2=7,postevent,10,2019-11-11,2019-11-05,390.l.215172.t.1,B,390.l.215172.t.1,112.37999725341797,111.7699966430664,A,390.l.215172.t.7,111.13999938964844,99.2300033569336,390,215172
0,1,0,0,"Sign it Melvin defeat Deckers Barn animals, 115.32-108.98",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=10&mid1=2&mid2=5,postevent,10,2019-11-11,2019-11-05,390.l.215172.t.5,C+,390.l.215172.t.2,108.9800033569336,111.37999725341797,A,390.l.215172.t.5,115.31999969482422,95.80000305175781,390,215172
0,1,0,0,PB’s Dumpster 🔥 hand Push Ups in PrisonPA third straight loss in 137.80-111.72 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=10&mid1=3&mid2=8,postevent,10,2019-11-11,2019-11-05,390.l.215172.t.3,A+,390.l.215172.t.3,137.8000030517578,120.86000061035156,B,390.l.215172.t.8,111.72000122070312,112.47000122070312,390,215172
0,1,0,0,"Back-and-forth battle ends with Runningback U (JS) coming back to top Big Waller Brand, 131.52-116.92",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=10&mid1=4&mid2=9,postevent,10,2019-11-11,2019-11-05,390.l.215172.t.4,A-,390.l.215172.t.4,131.52000427246094,123.5199966430664,B,390.l.215172.t.9,116.91999816894531,116.4800033569336,390,215172
0,1,0,0,"Keenan & Bell (GF) overcome starter's goose egg, top Ingram we trust in 127.66-96.98 rout",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=10&mid1=6&mid2=10,postevent,10,2019-11-11,2019-11-05,390.l.215172.t.6,B+,390.l.215172.t.6,127.66000366210938,125.30999755859375,B-,390.l.215172.t.10,96.9800033569336,103.62999725341797,390,215172
0,1,0,0,Runningback U (JS) top Chubbin Around for sixth straight win in 150.36-100.00 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=12&mid1=1&mid2=4,postevent,12,2019-11-25,2019-11-19,390.l.215172.t.4,C+,390.l.215172.t.1,100.0,112.12000274658203,A+,390.l.215172.t.4,150.36000061035156,126.01000213623047,390,215172
0,1,0,0,Deckers Barn animals hand Big Waller Brand fourth consecutive loss in 101.34-70.34 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=12&mid1=2&mid2=9,postevent,12,2019-11-25,2019-11-19,390.l.215172.t.2,B-,390.l.215172.t.2,101.33999633789062,108.19999694824219,D+,390.l.215172.t.9,70.33999633789062,104.83999633789062,390,215172
0,1,0,0,PB’s Dumpster 🔥 top Keenan & Bell (GF) for third straight win in 117.70-90.12 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=12&mid1=3&mid2=6,postevent,12,2019-11-25,2019-11-19,390.l.215172.t.3,B,390.l.215172.t.3,117.69999694824219,121.3499984741211,C,390.l.215172.t.6,90.12000274658203,107.45999908447266,390,215172
0,1,0,0,Sign it Melvin hand Ingram we trust third consecutive loss in 144.82-93.88 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=12&mid1=5&mid2=10,postevent,12,2019-11-25,2019-11-19,390.l.215172.t.5,A+,390.l.215172.t.5,144.82000732421875,119.02999877929688,C,390.l.215172.t.10,93.87999725341797,104.41000366210938,390,215172
0,1,0,0,Push Ups in PrisonPA come back to hand Sherlock MaHomes fifth consecutive loss in 101.16-97.68 battle,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=12&mid1=7&mid2=8,postevent,12,2019-11-25,2019-11-19,390.l.215172.t.8,B-,390.l.215172.t.7,97.68000030517578,99.30999755859375,B,390.l.215172.t.8,101.16000366210938,98.05999755859375,390,215172
0,1,0,0,"The Gurley Men rb knock off PB’s Dumpster 🔥, 117.34-111.86",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=6&mid1=3&mid2=9,postevent,6,2019-10-14,2019-10-08,390.l.215172.t.9,B,390.l.215172.t.3,111.86000061035156,119.22000122070312,A-,390.l.215172.t.9,117.33999633789062,111.52999877929688,390,215172
0,1,0,0,"Sign it Melvin fall short of predictions, lose to Chubby Woods in 108.74-75.12 rout",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=7&mid1=1&mid2=5,postevent,7,2019-10-21,2019-10-15,390.l.215172.t.1,B,390.l.215172.t.1,108.73999786376953,110.73999786376953,D+,390.l.215172.t.5,75.12000274658203,104.1500015258789,390,215172
0,1,0,0,"Push Ups in PrisonPA beat predictions, earn win over Deckers Barn animals in 149.66-93.32 rout",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=7&mid1=2&mid2=8,postevent,7,2019-10-21,2019-10-15,390.l.215172.t.8,C,390.l.215172.t.2,93.31999969482422,105.70999908447266,A+,390.l.215172.t.8,149.75999450683594,113.41000366210938,390,215172
0,1,0,0,"PB’s Dumpster 🔥 come up short of predictions, lose to Sherlock MaHomes, 99.34-82.66",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=7&mid1=3&mid2=7,postevent,7,2019-10-21,2019-10-15,390.l.215172.t.7,C,390.l.215172.t.3,82.66000366210938,98.83000183105469,C,390.l.215172.t.7,99.33999633789062,105.69000244140625,390,215172
0,1,0,0,Runningback U (JS) find way to knock off Keenan & Bell (GF) 107.42-99.36,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=7&mid1=4&mid2=6,postevent,7,2019-10-21,2019-10-15,390.l.215172.t.4,B,390.l.215172.t.4,107.41999816894531,123.38999938964844,C,390.l.215172.t.6,99.36000061035156,123.51000213623047,390,215172
0,1,0,0,The Gurley Men rb knock off Ingram we trust in 104.36-103.16 battle,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=7&mid1=9&mid2=10,postevent,7,2019-10-21,2019-10-15,390.l.215172.t.9,C,390.l.215172.t.9,104.36000061035156,111.87000274658203,C,390.l.215172.t.10,103.16000366210938,113.16999816894531,390,215172
1,1,1,0,Deckers Barn animals earn win against Chubbin Around in 132.86-79.28 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=16&mid1=1&mid2=2,postevent,16,2019-12-23,2019-12-17,390.l.215172.t.2,D-,390.l.215172.t.1,80.27999877929688,106.37999725341797,A,390.l.215172.t.2,132.86000061035156,113.80999755859375,390,215172
0,1,1,0,"PB’s Dumpster 🔥 beat projections but lose to Ingram we trust, 128.82-113.38",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=16&mid1=3&mid2=10,postevent,16,2019-12-23,2019-12-17,390.l.215172.t.10,B-,390.l.215172.t.3,113.37999725341797,99.87999725341797,B+,390.l.215172.t.10,128.82000732421875,117.93000030517578,390,215172
0,1,1,0,Runningback U (JS) earn win over Keenan & Bell (GF) in 188.32-111.30 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=16&mid1=4&mid2=6,postevent,16,2019-12-23,2019-12-17,390.l.215172.t.4,A+,390.l.215172.t.4,188.32000732421875,133.42999267578125,B,390.l.215172.t.6,111.30000305175781,118.88999938964844,390,215172
1,1,1,0,"Sign it Melvin fall to Sherlock MaHomes, 103.44-88.06",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=16&mid1=5&mid2=7,postevent,16,2019-12-23,2019-12-17,390.l.215172.t.7,D,390.l.215172.t.5,88.05999755859375,115.1500015258789,B-,390.l.215172.t.7,103.44000244140625,108.31999969482422,390,215172
0,1,0,0,"Turn ur head nd Goff fall short of predictions, fall to Rolls-Royce, 117.74-105.44",https://football.fantasysports.yahoo.com/2018/f1/236583/recap?week=1&mid1=1&mid2=2,postevent,1,2018-09-10,2018-09-06,380.l.236583.t.2,C+,380.l.236583.t.1,105.44000244140625,122.54000091552734,A-,380.l.236583.t.2,117.73999786376953,120.83000183105469,380,236583
0,1,0,0,"Dr Beckham & Mr Hyde brush off projections, knock off Easy Breesy in 136.38-94.56 rout",https://football.fantasysports.yahoo.com/2018/f1/236583/recap?week=1&mid1=3&mid2=9,postevent,1,2018-09-10,2018-09-06,380.l.236583.t.3,A,380.l.236583.t.3,136.3800048828125,120.12999725341797,C,380.l.236583.t.9,94.55999755859375,121.41000366210938,380,236583
0,1,0,0,"Sherlock MaHomes outperform projections, defeat Sign it Melvin in 130.52-98.20 rout",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=6&mid1=5&mid2=7,postevent,6,2019-10-14,2019-10-08,390.l.215172.t.7,C,390.l.215172.t.5,98.19999694824219,110.75,A,390.l.215172.t.7,130.52000427246094,106.16000366210938,390,215172
0,1,0,0,"Push Ups in Prison come up short of projections, lose to Deckers Barn animals in 132.22-105.5 rout",https://football.fantasysports.yahoo.com/2018/f1/236583/recap?week=1&mid1=4&mid2=8,postevent,1,2018-09-10,2018-09-06,380.l.236583.t.4,B+,380.l.236583.t.4,132.22000122070312,124.4000015258789,B,380.l.236583.t.8,105.5,119.83000183105469,380,236583
0,1,0,0,"In my Thielens-Drake top expectations, defeat Krispy Kareem in 152.06-101.76 rout",https://football.fantasysports.yahoo.com/2018/f1/236583/recap?week=1&mid1=5&mid2=7,postevent,1,2018-09-10,2018-09-06,380.l.236583.t.5,A+,380.l.236583.t.5,152.05999755859375,113.70999908447266,C,380.l.236583.t.7,101.76000213623047,117.23999786376953,380,236583
0,1,0,0,"I need a new name defy predictions, defeat Jonesin' for the W, 136.96-124.84",https://football.fantasysports.yahoo.com/2018/f1/236583/recap?week=1&mid1=6&mid2=10,postevent,1,2018-09-10,2018-09-06,380.l.236583.t.6,A+,380.l.236583.t.6,136.9600067138672,121.93000030517578,B+,380.l.236583.t.10,124.83999633789062,124.7300033569336,380,236583
0,1,0,0,Turn ur head & Goff hand In my Thielens-Drake third straight loss in 151.30-116.16 rout,https://football.fantasysports.yahoo.com/2018/f1/236583/recap?week=4&mid1=1&mid2=5,postevent,4,2018-10-01,2018-09-25,380.l.236583.t.1,A+,380.l.236583.t.1,151.3000030517578,115.88999938964844,A-,380.l.236583.t.5,116.16000366210938,114.16999816894531,380,236583
0,1,0,0,"Rolls-Royce top predictions, earn win over Deckers Barn animals in 153.52-122.08 rout",https://football.fantasysports.yahoo.com/2018/f1/236583/recap?week=4&mid1=2&mid2=4,postevent,4,2018-10-01,2018-09-25,380.l.236583.t.2,A+,380.l.236583.t.2,153.52000427246094,121.55000305175781,A-,380.l.236583.t.4,122.08000183105469,111.76000213623047,380,236583
0,1,0,0,Offensively challenged Jonesin' for the W come back to defeat Dr Beckham & Mr Hyde in 112.16-109.36 battle,https://football.fantasysports.yahoo.com/2018/f1/236583/recap?week=4&mid1=3&mid2=10,postevent,4,2018-10-01,2018-09-25,380.l.236583.t.10,B,380.l.236583.t.3,109.36000061035156,117.33999633789062,B,380.l.236583.t.10,112.16000366210938,123.18000030517578,380,236583
0,1,0,0,TY for the Goodwin earn win against Easy Breesy in 142.62-140.98 battle,https://football.fantasysports.yahoo.com/2018/f1/236583/recap?week=4&mid1=6&mid2=9,postevent,4,2018-10-01,2018-09-25,380.l.236583.t.6,A+,380.l.236583.t.6,142.6199951171875,110.27999877929688,A+,380.l.236583.t.9,140.97999572753906,113.19000244140625,380,236583
0,1,0,0,"Push Ups in Prison come up short of expectations, succumb to Krispy Kareem, 121.70-85.86",https://football.fantasysports.yahoo.com/2018/f1/236583/recap?week=4&mid1=7&mid2=8,postevent,4,2018-10-01,2018-09-25,380.l.236583.t.7,B,380.l.236583.t.7,121.69999694824219,112.11000061035156,D,380.l.236583.t.8,85.86000061035156,118.12000274658203,380,236583
0,1,0,0,"Back-and-forth battle ends with Krispy Kareem coming back to defeat Turn ur head & Goff, 126.68-117.48",https://football.fantasysports.yahoo.com/2018/f1/236583/recap?week=6&mid1=1&mid2=7,postevent,6,2018-10-15,2018-10-09,380.l.236583.t.7,B+,380.l.236583.t.1,117.4800033569336,120.80000305175781,A,380.l.236583.t.7,126.68000030517578,111.18000030517578,380,236583
0,1,0,0,"Offensively challenged Rolls-Royce come back to defeat TY for the Goodwin, 105.80-99.32",https://football.fantasysports.yahoo.com/2018/f1/236583/recap?week=6&mid1=2&mid2=6,postevent,6,2018-10-15,2018-10-09,380.l.236583.t.2,B+,380.l.236583.t.2,105.80000305175781,106.2300033569336,C+,380.l.236583.t.6,99.22000122070312,110.37000274658203,380,236583
0,1,0,0,"Offensively challenged Ingram we trust top Push Ups in PrisonPA, 95.18-86.92",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=6&mid1=8&mid2=10,postevent,6,2019-10-14,2019-10-08,390.l.215172.t.10,D,390.l.215172.t.8,86.91999816894531,109.51000213623047,C,390.l.215172.t.10,95.22000122070312,106.37000274658203,390,215172
0,1,0,0,"PB’s Dumpster 🔥 defy projections, come back to win against Chubbin Around in 130.26-101.88 rout",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=8&mid1=1&mid2=3,postevent,8,2019-10-28,2019-10-22,390.l.215172.t.3,C,390.l.215172.t.1,101.87999725341797,113.20999908447266,A,390.l.215172.t.3,130.25999450683594,113.93000030517578,390,215172
0,1,0,0,Deckers Barn animals earn win over Ingram we trust in 141.28-111.58 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=8&mid1=2&mid2=10,postevent,8,2019-10-28,2019-10-22,390.l.215172.t.2,A+,390.l.215172.t.2,141.27999877929688,112.87000274658203,B,390.l.215172.t.10,111.58000183105469,108.19999694824219,390,215172
0,1,0,0,Runningback U (JS) hand Sign it Melvin third straight loss in 123.28-102.36 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=8&mid1=4&mid2=5,postevent,8,2019-10-28,2019-10-22,390.l.215172.t.4,B,390.l.215172.t.4,123.27999877929688,119.37000274658203,B-,390.l.215172.t.5,102.36000061035156,107.86000061035156,390,215172
0,1,0,0,Keenan & Bell (GF) defeat Push Ups in PrisonPA in 132.3-128.8 battle,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=8&mid1=6&mid2=8,postevent,8,2019-10-28,2019-10-22,390.l.215172.t.6,A,390.l.215172.t.6,132.3000030517578,114.0199966430664,A,390.l.215172.t.8,128.8000030517578,117.88999938964844,390,215172
0,1,0,0,"The Gurley Men rb beat Sherlock MaHomes for third straight win, 122.52-82.30",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=8&mid1=7&mid2=9,postevent,8,2019-10-28,2019-10-22,390.l.215172.t.9,D+,390.l.215172.t.7,82.30000305175781,104.19000244140625,A,390.l.215172.t.9,122.5199966430664,110.87000274658203,390,215172
0,1,0,0,"Chubbin Around outperform predictions, earn win over Big Waller Brand in 133.52-131.10 battle",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=9&mid1=1&mid2=9,postevent,9,2019-11-04,2019-10-29,390.l.215172.t.1,A,390.l.215172.t.1,133.52000427246094,120.27999877929688,A-,390.l.215172.t.9,131.10000610351562,115.63999938964844,390,215172
0,1,0,0,"Deckers Barn animals beat predictions, earn win against Keenan & Bell (GF), 129.14-114.34",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=9&mid1=2&mid2=6,postevent,9,2019-11-04,2019-10-29,390.l.215172.t.2,A,390.l.215172.t.2,129.13999938964844,109.54000091552734,A-,390.l.215172.t.6,114.33999633789062,109.27999877929688,390,215172
0,1,0,0,Runningback U (JS) knock off PB’s Dumpster 🔥 for third straight win in 146.42-76.80 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=9&mid1=3&mid2=4,postevent,9,2019-11-04,2019-10-29,390.l.215172.t.4,D,390.l.215172.t.3,76.80000305175781,105.5199966430664,A+,390.l.215172.t.4,146.4199981689453,127.19000244140625,390,215172
0,1,0,0,"Sign it Melvin defeat Push Ups in PrisonPA, 118.74-91.44",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=9&mid1=5&mid2=8,postevent,9,2019-11-04,2019-10-29,390.l.215172.t.5,A-,390.l.215172.t.5,118.73999786376953,102.88999938964844,C,390.l.215172.t.8,91.44000244140625,118.0199966430664,390,215172
0,1,0,0,"Ingram we trust top projections, earn win over Sherlock MaHomes in 122.28-69.46 rout",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=9&mid1=7&mid2=10,postevent,9,2019-11-04,2019-10-29,390.l.215172.t.10,D,390.l.215172.t.7,69.45999908447266,92.56999969482422,A-,390.l.215172.t.10,122.27999877929688,109.43000030517578,390,215172
0,1,0,0,"Chubbin Around beat Ingram we trust for third straight win, 144.78-134.28",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=11&mid1=1&mid2=10,postevent,11,2019-11-18,2019-11-12,390.l.215172.t.1,A+,390.l.215172.t.1,144.77999877929688,110.12999725341797,A+,390.l.215172.t.10,134.27999877929688,111.51000213623047,390,215172
0,1,0,0,Push Ups in PrisonPA defeat Chubbin Around for third straight win in 113.02-71.90 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=13&mid1=1&mid2=8,postevent,13,2019-12-02,2019-11-26,390.l.215172.t.8,F,390.l.215172.t.1,71.9000015258789,112.43000030517578,B,390.l.215172.t.8,113.0199966430664,118.33000183105469,390,215172
0,1,0,0,Offensively challenged Deckers Barn animals knock off Sherlock MaHomes in 71.16-67.70 battle,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=13&mid1=2&mid2=7,postevent,13,2019-12-02,2019-11-26,390.l.215172.t.2,F,390.l.215172.t.2,71.16000366210938,95.27999877929688,F,390.l.215172.t.7,67.69999694824219,100.05999755859375,390,215172
0,1,0,0,"Sign it Melvin top projections, defeat PB’s Dumpster 🔥 in 133.06-90.34 rout",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=13&mid1=3&mid2=5,postevent,13,2019-12-02,2019-11-26,390.l.215172.t.5,D+,390.l.215172.t.3,90.33999633789062,118.58000183105469,A,390.l.215172.t.5,133.05999755859375,117.4000015258789,390,215172
0,1,0,0,"Ingram we trust come back to knock off Runningback U (JS), 131.04-120.20",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=13&mid1=4&mid2=10,postevent,13,2019-12-02,2019-11-26,390.l.215172.t.10,B,390.l.215172.t.4,120.19999694824219,131.33999633789062,A+,390.l.215172.t.10,131.0399932861328,109.4000015258789,390,215172
0,1,0,0,Keenan & Bell (GF) hand Big Waller Brand fifth consecutive loss in 101.92-64.86 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=13&mid1=6&mid2=9,postevent,13,2019-12-02,2019-11-26,390.l.215172.t.6,C-,390.l.215172.t.6,101.91999816894531,123.04000091552734,F,390.l.215172.t.9,64.86000061035156,98.75,390,215172
1,1,1,0,Offensively challenged Sign it Melvin top Chubbin Around in 101.62-99.96 battle,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=15&mid1=1&mid2=5,postevent,15,2019-12-16,2019-12-10,390.l.215172.t.5,C,390.l.215172.t.1,99.95999908447266,105.05999755859375,C-,390.l.215172.t.5,101.62000274658203,120.87999725341797,390,215172
1,1,1,0,"Sherlock MaHomes defy predictions, defeat Deckers Barn animals, 130.80-118.98",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=15&mid1=2&mid2=7,postevent,15,2019-12-16,2019-12-10,390.l.215172.t.7,B,390.l.215172.t.2,118.9800033569336,108.38999938964844,A,390.l.215172.t.7,130.8000030517578,102.66000366210938,390,215172
0,1,1,0,Keenan & Bell (GF) earn win over PB’s Dumpster 🔥 in 138.92-116.78 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=15&mid1=3&mid2=6,postevent,15,2019-12-16,2019-12-10,390.l.215172.t.6,B,390.l.215172.t.3,116.77999877929688,119.47000122070312,A,390.l.215172.t.6,138.9199981689453,119.95999908447266,390,215172
0,1,1,0,"Runningback U (JS) beat projections, defeat Ingram we trust in 172.68-115.20 rout",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=15&mid1=4&mid2=10,postevent,15,2019-12-16,2019-12-10,390.l.215172.t.4,A+,390.l.215172.t.4,172.67999267578125,129.42999267578125,B,390.l.215172.t.10,115.19999694824219,109.51000213623047,390,215172
0,1,1,0,"Push Ups in PrisonPA succumb to Big Waller Brand, 109.60-80.02",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=15&mid1=8&mid2=9,postevent,15,2019-12-16,2019-12-10,390.l.215172.t.9,D,390.l.215172.t.8,80.0199966430664,119.12999725341797,B,390.l.215172.t.9,109.5999984741211,102.41999816894531,390,215172
0,1,0,0,Turn ur head & Goff knock off Dr Beckham & Mr Hyde in 139.50-117.36 rout,https://football.fantasysports.yahoo.com/2018/f1/236583/recap?week=2&mid1=1&mid2=3,postevent,2,2018-09-17,2018-09-11,380.l.236583.t.1,A+,380.l.236583.t.1,139.5,111.51000213623047,B+,380.l.236583.t.3,117.36000061035156,122.36000061035156,380,236583
0,1,0,0,Rolls-Royce knock off Jonesin' for the W in 129.34-104.10 rout,https://football.fantasysports.yahoo.com/2018/f1/236583/recap?week=2&mid1=2&mid2=10,postevent,2,2018-09-17,2018-09-11,380.l.236583.t.2,A+,380.l.236583.t.2,129.33999633789062,106.97000122070312,B-,380.l.236583.t.10,104.0999984741211,116.81999969482422,380,236583
0,1,1,0,"PB’s Dumpster 🔥 hand Big Waller Brand fifth straight loss, 120.58-113.82",https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=14&mid1=3&mid2=9,postevent,14,2019-12-09,2019-12-03,390.l.215172.t.3,B,390.l.215172.t.3,120.58000183105469,121.94999694824219,B,390.l.215172.t.9,113.72000122070312,106.0,390,215172
0,1,1,0,Ingram we trust knock off Push Ups in PrisonPA in 127.06-82.40 rout,https://football.fantasysports.yahoo.com/2019/f1/215172/recap?week=14&mid1=8&mid2=10,postevent,14,2019-12-09,2019-12-03,390.l.215172.t.10,D+,390.l.215172.t.8,82.4000015258789,119.66999816894531,A,390.l.215172.t.10,127.05999755859375,111.93000030517578,390,215172
0,1,0,0,"Deckers Barn animals beat projections, knock off Turn ur head & Goff in 133.08-132.00 battle",https://football.fantasysports.yahoo.com/2018/f1/236583/recap?week=3&mid1=1&mid2=4,postevent,3,2018-09-24,2018-09-18,380.l.236583.t.4,A,380.l.236583.t.1,132.0,118.02999877929688,A+,380.l.236583.t.4,133.0800018310547,115.20999908447266,380,236583
0,1,0,0,Dr Beckham & Mr Hyde come back to knock off Rolls-Royce in 101.22-99.40 battle despite falling short of projections,https://football.fantasysports.yahoo.com/2018/f1/236583/recap?week=3&mid1=2&mid2=3,postevent,3,2018-09-24,2018-09-18,380.l.236583.t.3,C+,380.l.236583.t.2,99.4000015258789,121.88999938964844,C+,380.l.236583.t.3,101.22000122070312,114.22000122070312,380,236583
0,1,0,0,"In my Thielens-Drake come up short of predictions, succumb to Easy Breesy, 106.94-88.64",https://football.fantasysports.yahoo.com/2018/f1/236583/recap?week=3&mid1=5&mid2=9,postevent,3,2018-09-24,2018-09-18,380.l.236583.t.9,C,380.l.236583.t.5,88.63999938964844,114.69000244140625,C,380.l.236583.t.9,106.94000244140625,115.77999877929688,380,236583
